Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CO2,SGP,Singapore,6.60914201,6.633690534,7.92806705,8.833369147,9.224327096,9.279226389,10.09440451,11.19025071,12.81336894,13.77610937,13.82407417,14.96530563,15.61489231,16.94064017,17.1692783,18.89030447,19.14889579,19.49625765,22.1022276,23.49074879,31.63504756,33.35675522,34.20929587,39.42141892,41.53246308,41.2170174,42.35364805,42.09334961,40.74372312,41.07780419,45.54368025,45.91326088,45.24377374,42.4966079,44.61300919,41.8137334,42.05163381,43.55806709,43.12817824,43.96811622,49.0644803,51.52742938,50.33257891,52.80244457,54.0517298,55.36427579,54.28890968,58.89506562,56.72259551,56.83510113,55.79752004,58.18146555
CO2,SHN,"Saint Helena, Ascension and Tristan da Cunha",0.002762887,0.00276289,0.002233651,0.002490629,0.002657657,0.002311542,0.001835306,0.003363197,0.002840054,0.003007004,0.00322792,0.002063053,0.001825611,0.002954977,0.002635363,0.002934254,0.003253112,0.004573075,0.005118348,0.005201655,0.009531432,0.005434492,0.00516247,0.006452213,0.00555634,0.005837345,0.003493033,0.003827534,0.003831815,0.004097132,0.011225717,0.007509044,0.007526857,0.007985771,0.009090511,0.009704177,0.008524115,0.009916424,0.010374405,0.010596093,0.01148642,0.012005532,0.012186497,0.014869719,0.014844374,0.014961687,0.015656741,0.016351794,0.017194073,0.016909453,0.015572638,0.016101619
CO2,SLB,Solomon Islands,0.068154421,0.068247806,0.072705764,0.08705885,0.106356439,0.088423202,0.087268581,0.092090913,0.091518946,0.098225637,0.105641526,0.147948425,0.131724538,0.14445681,0.129498434,0.129109521,0.102786327,0.135205635,0.164326446,0.158586992,0.160506552,0.162216284,0.163781543,0.160486412,0.168724602,0.162081323,0.166084561,0.176084067,0.182411628,0.177389662,0.259402957,0.276763165,0.285407708,0.294790513,0.30529038,0.313521507,0.313693852,0.317116478,0.336463409,0.356967391,0.369523501,0.391563255,0.387464381,0.386469216,0.3597757,0.321858642,0.302164739,0.299938879,0.312408294,0.315865945,0.317458026,0.328915059
CO2,SLE,Sierra Leone,0.451268428,0.45137211,0.446280452,0.460664203,0.495585587,0.523587257,0.501578722,0.512739805,0.511915412,0.572530972,0.6040253,0.559837806,0.573850507,0.562696796,0.530711395,0.595679996,0.68410048,0.937481348,0.949701697,0.851060108,0.769456978,0.971731227,0.625114169,0.610183915,0.632015141,0.685200616,0.755239454,0.763019544,0.797376985,0.817299071,0.494319038,0.610119234,0.629539707,0.665617841,0.672131121,0.625204043,0.773846937,0.723652426,0.701991196,0.703795558,0.769297926,0.875747685,0.973595391,1.113187592,1.189264552,0.997400753,1.010728586,1.026625608,1.012152273,0.954422461,0.943897091,1.008872059
CO2,SLV,El Salvador,1.580762959,1.644226933,1.892202706,2.068943313,2.104687133,2.358555133,2.395949975,2.464087283,2.625828358,2.450488082,2.069393233,2.067197711,1.933518144,2.004568409,1.952036182,2.129628806,2.112695475,2.516707229,2.489412011,2.48334348,2.643772279,3.356626157,3.772290021,4.089455465,4.747807663,5.179780272,4.633838225,5.645733228,5.909336249,5.883355404,5.829332225,6.089078646,6.152854532,6.652807274,6.912368615,7.07203407,7.566993653,7.943651198,7.246757521,7.034265653,6.954712192,7.25623971,7.350376698,7.213931742,7.281088595,7.597205899,7.770771365,7.019092203,7.510754118,8.560863155,7.365506288,8.176486479
CO2,SOM,Somalia,0.705919676,0.706071649,0.697951147,0.720370147,0.77567198,0.820194099,0.786791755,0.805494894,0.805868198,0.902777733,0.953797515,1.025348804,0.96473749,0.963230463,0.970114043,0.967527704,1.15184431,1.081954591,0.974686144,0.938779304,0.759839074,0.55225972,0.45156984,0.462916451,0.462404132,0.474999756,0.488741368,0.501088809,0.510641232,0.524290352,0.712216285,0.731542231,0.796453945,0.8067282,0.811034264,0.826637498,0.845430935,0.852290277,0.824346443,0.830206573,0.851205648,0.785827617,0.769197842,0.768759017,0.75482222,0.790970106,0.786237738,0.805768317,0.804157843,0.813939991,0.717193667,0.763629187
CO2,SPM,Saint Pierre and Miquelon,0.115731586,0.1157322,0.135839611,0.141400897,0.125956124,0.149934225,0.136733916,0.150411122,0.152531904,0.143949786,0.145981894,0.146852359,0.121368653,0.140788144,0.16544268,0.146026775,0.17651984,0.232952214,0.236054511,0.259845509,0.23802171,0.235780018,0.230738068,0.123418286,0.123807685,0.075640103,0.076205168,0.042324956,0.066751483,0.07212044,0.094849887,0.094586508,0.131933069,0.260420886,0.24951806,0.252886465,0.270416433,0.275122415,0.273159079,0.280796774,0.287275489,0.316440881,0.322264275,0.294545008,0.323946486,0.307014388,0.319387799,0.10609782,0.122558395,0.104780792,0.091564481,0.092771651
CO2,STP,São Tomé and Príncipe,0.017832429,0.017839463,0.01763389,0.018205463,0.019600617,0.020711447,0.019837282,0.020281334,0.020248603,0.022665965,0.023927401,0.022151305,0.021066824,0.021504492,0.020976934,0.021173904,0.025232312,0.032321882,0.029614227,0.02776631,0.046646166,0.059119189,0.05195229,0.050683126,0.061913721,0.063693207,0.065539967,0.067235958,0.068591012,0.070484377,0.062497387,0.061683832,0.069534648,0.078288405,0.090315094,0.09783603,0.103199418,0.105548325,0.112923572,0.122566177,0.133415684,0.126576951,0.131005713,0.130926038,0.128543564,0.1355611,0.139097237,0.144909227,0.141767663,0.156722905,0.142898922,0.153461718
CO2,SUR,Suriname,1.670358096,1.671397731,1.942439799,2.026480269,1.806815819,2.110066464,1.95683888,2.153854976,2.206004199,2.083681698,2.106951194,1.792305505,1.543008708,1.200276237,1.163606916,1.477558144,1.437498721,1.201295845,1.357939226,1.379924514,1.623645299,1.585310669,1.570803443,1.523283579,1.481910745,1.478704609,1.457627348,1.43583208,1.431844856,1.470420792,1.482942513,1.523169641,1.120811619,1.240504892,1.397666712,1.691840698,1.53447364,1.416163865,1.461380394,1.453242122,1.75014086,1.956410933,2.445072314,2.288611057,2.621383755,2.725816477,2.960920742,2.501846453,2.212179419,2.655425727,2.499294933,2.706967359
CO2,SVK,Slovakia,47.14048684,47.10083086,47.92743494,49.24450524,49.9645612,51.39041608,52.1896337,54.29344735,57.33710235,58.36289006,62.18205836,60.74855131,58.8437336,58.56777568,60.71033411,60.43230516,57.60879803,59.55476625,60.45407102,60.07953455,60.49879632,52.4342028,49.0084208,47.20283003,44.87601052,45.00391522,45.38694916,45.32107958,44.20117099,43.44085115,41.11650176,42.00787366,41.68925291,41.93193542,41.67918262,42.16414067,41.55325606,40.92089431,40.92600225,37.12847244,39.89838613,37.8734207,36.1775693,36.50843452,34.04207271,34.52473051,35.50896079,37.69205761,37.05195005,34.82371629,33.11281653,37.48180992
CO2,SVN,Slovenia,9.492686566,9.43803675,9.49603933,10.39573649,11.14341963,10.46232406,10.68134413,11.16074674,11.6594227,12.35326877,11.62549667,11.30677006,11.06292489,11.47420951,11.26457179,11.48769067,12.17559798,11.1795761,13.57666113,13.46420658,16.64699111,15.39277852,15.38379723,15.82715878,15.95618845,15.96687978,16.75218378,17.04921826,16.7551462,16.09062173,15.7007463,17.57709234,17.88276449,17.74535782,18.0924177,18.34004158,18.67631641,18.64370031,19.58466106,17.61661985,17.89033164,16.82786403,16.25655226,16.29100744,14.92531049,15.06724546,15.79567613,16.12972278,16.10798932,15.61284969,14.373391,14.17066724
CO2,SWE,Sweden,96.69361989,89.33082961,89.70360515,91.574231,84.3912521,85.9804853,92.76104892,89.20261102,83.87420579,86.7538624,79.39223764,71.99562763,65.94578459,60.30337207,59.75241159,63.68580697,65.30344413,63.40285815,61.52061787,58.70042342,58.0910682,58.50244986,61.11440251,60.87545086,63.2152997,62.99545592,68.48305807,62.72741125,63.824537,62.52670343,58.84788761,58.96706969,60.43151251,61.25314621,59.70781702,56.47408785,56.95303204,54.68704093,53.76644093,49.32065265,55.42782661,51.26496345,48.93412044,47.18110394,45.77880959,46.16026593,45.74252009,45.34779632,42.96726967,42.2132384,38.968336,38.92176751
CO2,SWZ,Eswatini,0.25416969,0.254247385,0.265372242,0.276743402,0.28545036,0.32771443,0.515856372,0.51524758,0.447367051,0.563456676,0.648218929,0.59858482,0.561762496,0.444013064,0.487162337,0.584691959,0.58787868,0.678976937,0.641475695,0.629481989,1.368264009,1.412803089,1.30811587,1.088853833,1.793952025,1.7431421,1.70154202,1.988237927,2.532220675,2.604254946,2.839839292,2.889718738,2.896634779,2.769948853,2.700548507,2.996272503,3.154198864,3.480133006,3.475027,3.342863359,2.969212259,1.951114214,1.585819309,1.115692123,1.078709217,1.137073386,1.225041987,1.32823834,1.541639958,1.58942668,1.44731938,1.508610076
CO2,SYC,Seychelles,0.131966378,0.131994756,0.130412374,0.13468108,0.145079285,0.153386802,0.146766572,0.150053133,0.149764391,0.167835446,0.177261452,0.131242297,0.114397993,0.200960702,0.206090632,0.218333174,0.224156828,0.304174115,0.412906156,0.402045438,0.320377788,0.435161205,0.379560965,0.381300559,0.381111084,0.406116824,0.417980981,0.455074464,0.463586186,0.475938717,0.856727183,0.921770027,0.814460007,0.816457314,1.154825476,1.051769176,1.132552366,0.931339568,0.989059193,1.085501966,0.985340538,0.773721229,0.870541896,0.783558941,0.899226113,0.944320814,1.026096489,1.105687879,0.974808258,0.991415362,1.007665398,1.046391503
CO2,SYR,Syria,6.320300528,6.370422169,6.136653427,5.835227461,7.936027217,9.300203409,10.66588578,11.72742514,12.01661738,15.3121965,14.33689538,16.11573464,19.12784441,22.62764797,25.3615748,22.87668736,23.87032448,30.29428518,29.73471982,28.69844763,33.02575564,36.14032221,35.8520122,36.89048767,38.81242449,40.35784551,43.41183657,43.28106141,46.01619571,45.15090354,45.81514606,46.00530625,45.8233073,45.9801784,47.97237237,58.78266825,62.15450849,65.41204112,67.24486835,62.92468921,63.67170291,58.4143074,48.62251148,31.35765404,27.13072978,25.75674928,27.26665295,30.39399663,28.29677488,26.70610441,24.85087964,25.86050622
CO2,TCA,Turks and Caicos Islands,0.015228866,0.015228872,0.016562452,0.018255348,0.016742506,0.018125669,0.01659419,0.017702664,0.01764387,0.016880549,0.016693256,0.019272891,0.016036666,0.015004588,0.01662888,0.015094742,0.014848709,0.015407189,0.015578072,0.014467494,0.013984719,0.01483256,0.015601564,0.014614828,0.014380638,0.013853055,0.013951542,0.013249357,0.025647906,0.028818575,0.095530291,0.098933867,0.150977925,0.274922242,0.269620138,0.285025133,0.315777156,0.337351279,0.34308249,0.359668961,0.374281922,0.418190869,0.432836973,0.409457453,0.448002089,0.435604076,0.452677722,0.249202678,0.265413954,0.270099052,0.223215109,0.24848955
CO2,TCD,Chad,0.194065219,0.194458731,0.192806992,0.199049875,0.213849182,0.224804241,0.217191717,0.225591413,0.225600668,0.250104404,0.260458571,0.230346425,0.220458296,0.221939786,0.114751998,0.136967957,0.236501077,0.268862175,0.158163871,0.1628391,0.290377856,0.337758706,0.301903669,0.160398839,0.178047378,0.184181601,0.191545305,0.201897989,0.208322314,0.21293841,0.287292217,0.282592166,0.29833156,0.427827008,0.477354804,0.50569201,0.523070147,0.593048328,0.512283551,0.525119975,0.548390373,0.681930472,1.192311933,1.294798935,1.373681058,1.562772912,1.58857396,2.128474638,2.21429894,2.228859446,2.039959939,2.21421826
CO2,TGO,Togo,0.353176377,0.377561939,0.423402627,0.372536636,0.345617681,0.40029,0.355423168,0.466291781,0.507023161,0.564470459,0.521387792,0.505619516,0.570874782,0.418818216,0.464795004,0.43938424,0.648453056,0.702797657,0.689889858,0.70074104,0.765536246,0.709513485,0.544542644,0.422385902,0.759146639,0.749607585,1.142939814,0.863335436,1.060232885,1.369112269,1.26662138,1.142514432,1.214372179,1.453247584,1.39399066,1.328874967,1.239889781,1.234416356,1.606215558,2.727879991,2.540378128,2.332150593,2.227211246,1.915933074,1.747937469,1.558893736,2.108086748,1.833774399,2.034478298,2.118680539,2.121302812,2.256159345
CO2,THA,Thailand,18.21180677,18.29017128,20.77448245,23.38581075,23.37891787,23.97240496,27.39707925,30.27431951,33.53298218,35.68783889,37.44285891,36.85992121,35.67874172,39.68522225,43.51158029,48.81828936,50.35086218,58.07005251,66.24892195,77.20711947,93.99699884,103.7234835,113.6002795,128.6885688,144.0388424,163.1672749,183.4646548,187.1386172,165.2839622,172.9424433,174.5873393,183.2150358,194.7184495,202.5159973,220.6317129,228.6318903,232.2096152,237.2004468,238.4316995,231.4467948,245.4945981,245.7437817,263.7708645,274.847291,271.5413465,278.9881653,275.0179292,273.3371954,270.4188175,281.4354795,265.8495687,269.5667145
CO2,TJK,Tajikistan,7.580609366,7.617049262,8.016660911,8.403111234,8.786770856,9.481702946,9.738580164,9.989876104,10.25609232,10.51615455,10.99334177,11.02067386,11.05160847,11.19145928,11.08052894,11.56647147,11.98544473,12.17965592,12.39832808,12.50579621,12.27104765,11.70896792,8.605897956,5.831090799,3.622216637,3.090396258,2.744337745,3.020061104,3.263378782,3.071356858,2.864343855,2.817293607,2.835485493,2.89898128,3.441163619,3.280557589,3.581085322,4.140908409,3.883650704,3.112314393,3.132927614,3.148637816,3.585084939,3.684699935,4.845462599,5.175865119,6.400641355,7.570259546,8.826945784,9.685030576,9.210067932,10.12597045
CO2,TKM,Turkmenistan,17.54770004,17.58551358,18.70092722,19.76037647,20.90982411,22.72631164,24.03604582,25.00738535,26.0287057,27.10306089,29.07337225,30.40569345,31.78764798,33.14293421,34.74152165,36.69281965,38.02819212,39.31716926,40.3825264,41.41025871,45.63628337,38.72943341,28.55923232,27.15139911,34.24707432,34.69813448,31.59504501,31.39361484,32.66198528,38.591848,39.37030741,40.33848007,43.23608887,48.17201921,51.3449344,53.00465152,54.9630174,60.77076271,61.92515949,54.60915321,61.62498514,66.82971628,71.07017658,72.41679856,73.41909858,75.9046854,75.89249077,75.67074848,75.49211201,75.51401922,72.33523105,83.32159784
CO2,TLS,Timor-Leste,0.001597263,0.001644066,0.001697337,0.001746621,0.001777652,0.001781309,0.001752247,0.001696246,0.001629323,0.001574112,0.001546779,0.001553515,0.00158897,0.001644055,0.001704473,0.001759757,0.00180589,0.001845744,0.001884306,0.001929483,0.001985903,0.002054934,0.002137092,0.002214062,0.00226331,0.002268945,0.002224183,0.002138948,0.064759843,0.163591075,0.228367509,0.124457713,0.105930433,0.27019836,0.518792538,0.344763808,0.334864055,0.296904089,0.301891194,0.342863734,0.328754219,0.369221676,0.625245723,0.735866773,0.708730554,0.661963183,0.613530003,0.621504851,0.606254933,0.570230032,0.560876284,0.566563894
CO2,TON,Tonga,0.019128863,0.019128702,0.02036821,0.024430584,0.029905686,0.02474649,0.024385542,0.025735576,0.025545465,0.027432772,0.029518211,0.043626127,0.042972891,0.042486829,0.037951981,0.041946717,0.022668806,0.057757784,0.07342092,0.086852096,0.08785249,0.090676602,0.087562329,0.08568485,0.122085925,0.106405452,0.122771567,0.136508741,0.143756318,0.139521226,0.10888938,0.100574512,0.109236181,0.130394772,0.116795548,0.124601276,0.136392492,0.109574126,0.124217683,0.139774037,0.127796186,0.123963205,0.121046378,0.115463462,0.124383266,0.127326202,0.130777882,0.155600827,0.135732112,0.162135544,0.162973518,0.169000649
CO2,TTO,Trinidad and Tobago,6.351541606,6.313462904,6.420877379,6.685670438,6.509306126,5.901034031,6.821919005,7.603810045,8.021197494,8.01820881,8.671186861,9.207317784,10.40950934,11.00893542,11.49783813,11.63513786,11.6346205,11.97371404,12.82485328,12.80838002,12.66769651,12.90171746,13.28308554,12.60514981,13.61457583,13.49908348,14.74239026,15.09976935,17.11946542,17.79452445,18.73881336,21.31307942,23.00443548,26.40863513,28.37526496,34.10737916,37.64167314,38.24286879,37.3658779,36.19053102,39.74816014,40.12190027,36.8563852,36.09371911,35.95645717,35.59780968,31.91156826,32.37127845,31.59330227,32.57943919,29.05705407,28.99454855
CO2,TUN,Tunisia,4.247473004,4.266395494,4.79816939,4.831268257,5.322503168,5.417670628,5.787125695,6.509238077,7.221555984,8.531696114,9.434017702,9.720929504,9.443950988,10.97895156,11.43138009,11.8198309,12.16068396,12.29891762,13.10681948,14.15489742,14.74705883,15.19268754,16.15139441,16.78379062,16.90935791,17.28579051,17.81807265,18.39132822,19.19302922,20.16277393,21.19465945,22.05784301,21.80091729,21.57669199,22.80783873,23.44265461,24.22341512,25.04885394,25.60764669,25.57196827,28.04037049,26.64058112,28.64078135,28.58305669,30.2883498,30.76622871,29.79840115,30.10185005,30.09399766,30.08601248,27.59477499,31.78599104
CO2,TUR,Turkey,46.9207545,51.1115383,58.86647414,63.52927671,66.56830582,71.84593727,79.62962577,87.26703189,85.59117207,79.0668634,82.53234795,82.61218549,89.45658074,94.36063003,99.83896057,108.2207849,117.5348388,129.2750187,125.2391521,137.6803859,150.4278673,152.9605578,159.7521096,165.1729968,164.1895307,178.5833496,194.5356536,204.3904675,205.8800404,204.2850084,226.6835582,206.5792903,216.6471888,228.4015383,234.8245354,244.7449808,272.6134476,299.2277337,298.2951987,300.5417398,311.0186412,331.3698401,342.4746595,332.9110796,354.498793,366.9177128,390.7642534,434.8857404,431.886308,416.96075,416.513545,449.724902
CO2,TWN,Taiwan,36.64489698,36.88169158,41.44833205,46.08059622,45.00038661,48.69024769,57.62716143,62.09260037,69.83595191,73.49405139,80.56757926,73.98133183,72.98158808,77.17275173,78.86060064,77.50723989,89.93585501,94.83304607,110.3443845,119.7646938,121.9654197,131.3071992,139.2880426,148.8461816,157.4262455,166.4423481,175.044352,188.2085829,198.2527484,206.1785497,224.9816804,231.8691036,239.1274733,249.7318804,259.4864057,267.4075741,274.6303069,279.4628565,266.9810139,254.2989627,270.8570698,276.5403572,271.6855016,277.2454782,282.3874034,280.7386157,285.5529697,290.9024341,288.0780086,278.1191572,268.8839025,288.157043
CO2,TZA,Tanzania,1.568944484,1.579726599,1.838729697,1.918962015,1.761781493,1.648233226,1.596428018,1.626094233,1.70856855,1.808789133,1.785431732,1.797657709,1.640463048,1.607418269,1.679585878,1.769887238,1.869849756,1.902413073,1.98450756,2.001114877,2.113513814,2.239401364,2.077449439,2.180712578,2.16148774,2.958285326,3.484931831,3.270949125,2.854191083,2.669898507,3.105261366,3.286701123,3.745121558,3.961073947,5.309670821,5.967906081,6.269644491,6.099511631,6.265712392,6.065009939,7.092585791,8.316165,9.998887036,10.96406904,10.78182734,11.79016475,11.50677796,12.14069304,12.34428181,13.47926861,12.50656904,13.40768066
CO2,UGA,Uganda,0.57916556,0.586312531,0.565367687,0.572260221,0.611713546,0.612999578,0.579085765,0.584010837,0.55558628,0.617937403,0.644706431,0.403599226,0.454786592,0.448730126,0.447929307,0.478283246,0.548590325,0.620638292,0.837615196,0.731729633,0.709293545,0.90547562,0.844583249,0.855993105,0.877107432,0.908558058,0.993380168,1.045439038,1.239651252,1.283987837,1.611051829,1.680243336,1.746860749,1.845360275,1.965356309,2.40335047,2.794603052,3.337468753,3.452602707,3.703022047,4.26818953,4.291058925,4.157884099,4.376071211,5.052177493,5.183774414,5.454509164,6.106755666,6.396511145,7.125894403,6.466342314,6.815710279
CO2,UKR,Ukraine,505.4932204,505.3037911,531.5861281,575.7102796,607.3487585,604.497561,671.6342135,668.610068,764.9065859,774.5291977,793.6327114,743.8430088,757.3720407,773.8858301,781.7386837,781.2128958,817.2506117,866.1859844,867.6300452,868.1835971,783.5010579,738.2346167,648.0915701,565.5258045,467.9855157,461.2811861,393.5432719,378.3101433,361.1072365,360.4911937,357.26982,356.494556,357.1710292,389.4268921,365.2123534,353.1978941,354.0572184,361.76215,346.9828525,287.7080218,308.6600571,325.895208,317.8041416,307.8549284,263.9764122,220.5274636,220.7329758,198.6540275,212.3224571,199.581791,189.7177081,185.4554
CO2,URY,Uruguay,5.376240012,5.359632057,5.796012876,5.449100453,5.261238935,5.602272922,5.745648566,5.625774203,5.753468081,6.25298943,5.587948377,5.316599075,4.946039915,3.94802832,3.546307945,3.321030236,3.268467189,3.693695009,4.742190195,5.107727235,3.93871156,4.457087505,4.895777131,4.648338088,4.36414297,4.769211332,5.556166671,5.652292388,5.874836408,6.873629559,5.5363251,5.005860885,4.594577883,4.583511713,5.730266884,5.5290026,6.450880195,5.995611231,7.884174884,7.816138268,6.416165179,7.719453339,8.776767881,7.536792719,6.610012772,6.779232627,6.65914265,6.22274821,6.679537555,6.676533937,6.288348429,6.790116761
CO2,USA,United States,4693.30024,4556.628536,4805.782899,4993.579237,4828.733417,4615.234021,4909.768543,5073.859718,5064.535787,5103.59537,4877.337951,4808.585985,4563.081168,4542.189353,4752.535117,4778.509341,4737.863736,4895.436389,5118.629932,5176.126977,5067.479546,5025.951278,5106.826241,5225.130773,5308.827872,5360.921019,5508.512217,5784.149017,5829.446666,5840.857612,6004.362376,5956.92769,5790.900293,5858.751482,5940.829132,5950.654771,5845.441928,5934.148901,5745.751443,5324.860701,5571.817642,5354.273351,5135.957356,5271.1826,5290.080544,5179.7153,5077.008264,5005.631487,5166.492416,5011.099581,4464.105812,4752.07932
CO2,UZB,Uzbekistan,50.18655607,50.51804477,53.37300961,56.49390446,59.97820281,66.59151834,67.73194873,70.48821017,72.9767707,75.51391969,80.65281609,84.30477555,87.81290738,90.6473578,93.70016976,98.10931888,102.1156286,105.7864535,108.7085289,110.2183896,126.0096071,126.404082,118.0083856,117.8692385,112.5482013,101.865452,103.226714,105.1016793,119.1894708,120.152015,127.1764581,128.3668737,132.3649383,124.6323291,127.7879887,121.3534795,129.823797,126.1135724,131.917043,119.7698927,130.4131195,133.1099691,118.2073989,116.6581252,109.3469461,103.9773864,110.3030717,114.6242331,117.8146586,122.7661736,122.1539434,125.6536225
CO2,VCT,Saint Vincent and the Grenadines,0.0395549,0.039562807,0.045253695,0.047893577,0.043180924,0.04989435,0.045658541,0.049763242,0.050238154,0.047705463,0.048054266,0.050266733,0.044902956,0.045619085,0.05260657,0.050863308,0.042600235,0.044167534,0.052246244,0.07582003,0.077095772,0.07753054,0.098107019,0.07636608,0.134804378,0.144023035,0.130495415,0.145071927,0.167704784,0.178418715,0.17627057,0.201739219,0.242488877,0.377917245,0.38914277,0.385025528,0.396639462,0.40278628,0.398271934,0.500304319,0.429900363,0.463882912,0.541874362,0.460769051,0.499330829,0.481602555,0.489347992,0.307615011,0.29488514,0.253025609,0.209292748,0.232840745
CO2,VEN,Venezuela,57.35375452,55.99591275,56.92550467,64.93402383,63.99434232,60.87758307,65.12417767,67.3859916,72.34956571,82.17022587,89.93409685,90.89247671,91.66562365,90.61503895,91.41834128,91.93437197,92.78150765,92.56637555,93.78258592,99.84208862,102.7365879,101.3620769,103.7795347,110.472051,110.7956576,120.0585426,128.1965119,133.9561414,135.734447,131.8160512,137.9463077,143.1742389,147.9536832,143.1546809,149.9387121,156.1922071,155.1571679,152.4218376,160.9275777,162.151494,173.4423134,169.6314213,191.6124783,190.77808,189.1439534,172.616465,159.5946788,148.4888936,139.0193293,118.7914334,100.1568359,104.6724586
CO2,VGB,British Virgin Islands,0.027672234,0.027675547,0.031300707,0.033467828,0.030258887,0.034398238,0.031445601,0.034087191,0.03429537,0.032581393,0.032668842,0.049047327,0.043672935,0.044380133,0.035018571,0.0332836,0.020237269,0.053994788,0.054616759,0.049924067,0.04854341,0.051262845,0.054039407,0.050491243,0.049652255,0.047754323,0.062662567,0.059353119,0.069989222,0.0755208,0.129101167,0.130770525,0.166671071,0.296522357,0.294586337,0.296462973,0.321709781,0.328004815,0.33425216,0.355299836,0.368101564,0.415456148,0.429150263,0.403697062,0.429152258,0.410614626,0.422041344,0.189646503,0.2508398,0.198026046,0.163881967,0.182326905
CO2,VNM,Vietnam,17.55225102,17.43851518,16.90755142,18.89539223,15.74683699,18.52695963,13.52624434,14.71860828,14.90167095,15.54413927,16.23462555,16.7019968,18.08501444,19.50609413,19.54241893,19.71436888,21.64044878,24.07298566,23.61485609,20.27800335,20.52539071,20.66909163,21.64121777,25.36684597,29.82704996,34.29483848,38.60895729,44.55435974,49.83994513,51.08093554,56.5229111,62.10248279,73.09487278,77.64632649,91.90542411,100.4320163,103.1532513,114.0430446,126.029869,140.5411775,156.8383196,157.1926906,156.6876188,164.3199175,180.4293609,221.1884187,226.5551062,231.2607183,282.7839888,333.5080596,322.017652,321.4133382
CO2,VUT,Vanuatu,0.076068949,0.076105339,0.08112403,0.097447053,0.119418564,0.098839486,0.097435742,0.10286192,0.102120299,0.109691394,0.118065419,0.102483482,0.101007206,0.099923781,0.089392633,0.112618224,0.091002796,0.089798118,0.118065521,0.100571384,0.1017625,0.092611572,0.04853352,0.047583216,0.050014957,0.048079866,0.049263392,0.052191316,0.054043293,0.05256915,0.093450195,0.10559294,0.102381534,0.118577189,0.093366131,0.093834993,0.084490824,0.127826881,0.131460173,0.156331755,0.15895649,0.187685127,0.153452809,0.148203492,0.167520898,0.152653077,0.153685345,0.169347492,0.2162922,0.214036616,0.21514146,0.223016434
CO2,WSM,Samoa,0.066463217,0.066477049,0.070846094,0.085102958,0.104299989,0.086263993,0.085005334,0.089721722,0.089040568,0.095632774,0.102927562,0.101871311,0.11455324,0.113272638,0.126243813,0.111857244,0.084753917,0.096379165,0.097203974,0.120084521,0.12148438,0.122702209,0.110210804,0.121145856,0.127420188,0.122155871,0.125186271,0.132766165,0.137543229,0.133519045,0.203328397,0.213646302,0.217214745,0.223054725,0.220402267,0.224396545,0.224592976,0.228843288,0.245606417,0.265635035,0.266716976,0.276789345,0.274987904,0.269788295,0.270613836,0.310972467,0.323645452,0.318352494,0.309436828,0.345617831,0.347397518,0.360229572
CO2,YEM,Yemen,1.628338092,1.641465097,1.925846776,2.343192366,2.331963143,2.23398552,2.73212818,2.777738336,3.048519042,3.260231771,4.105860841,4.119912941,4.595240371,5.054966667,5.170369279,5.518404033,5.824822517,6.37662423,6.856490471,7.075295132,7.094699239,8.887461126,9.583234624,8.662744023,9.998862837,11.13022539,11.39433547,12.26234296,13.06054134,14.72094053,15.72653861,16.73918041,16.78537391,19.50260267,20.40592906,21.98948711,22.9166504,24.29840762,25.22733291,27.61507292,26.32012578,22.97967979,21.98757461,28.76668961,28.3386638,14.24771093,11.11866795,10.69593531,10.41767032,12.30795679,11.60795894,12.04724534
CO2,ZAF,South Africa,185.6400211,184.5577818,191.212162,208.3789071,215.2295109,231.2083017,245.6009449,245.3504467,223.3268641,228.8654991,243.1459557,256.7920165,263.3173175,265.4723808,283.0783935,287.7291259,285.4112038,301.4534689,305.0425788,301.7579351,313.6670402,305.5472687,299.0059724,300.8262154,307.7198332,324.2655896,335.5445678,350.496773,356.7171897,339.9482543,346.6021197,356.3860656,369.7669868,393.0896334,424.0389912,434.6302013,438.9971336,457.7847127,485.7574309,455.1227515,462.6758317,443.6909686,459.7837798,471.432912,482.5396537,458.8240441,458.6894876,468.7901784,467.1842608,470.5221164,427.8159475,435.5228117
CO2,ZMB,Zambia,3.670158116,3.827327079,4.23560245,4.549516294,4.584570892,4.756705382,4.757158807,4.305698596,4.106260863,3.729290451,3.725583566,3.422541899,3.319008687,3.23851724,3.183587892,3.189998761,3.285630372,3.241250444,3.518189375,3.627378473,3.016299745,3.136953566,3.113351903,2.773514093,2.37212993,2.349688322,1.97732319,2.564266559,2.344996696,1.925647404,1.957209053,1.974671379,2.072121566,2.233192285,2.300307229,2.460019948,2.38469177,2.187703257,2.347617577,2.628776447,2.877217696,3.230893643,4.353041121,4.560796396,4.995498682,5.314527036,5.783060911,7.265926882,8.268375635,7.084711368,6.6183587,7.010965431
